review_text,user_score,recommendation,review_date,entity,series_component,series_id,review_id,page_number,review_len
"Hello All. Firstly let me say. This review is about the facts of the show. I will try to leave my personal opinon out of it until the end, because for one it's my favorite anime. What I hope this review does is give you some insight about the anime and what to expect. ==Story == Yes im sure youv'e heard of it. Monkey D. Luffy, an ordinary boy who ate a fruit of the ocean (devils fruit) turned into a rubber man. After being saved by his role model who is a pirate, he goes off to be the King of the Pirates. ==Anime Episodes== Firstly, there are three versions of this anime. The first being the Original Japanese version which I highly recommend. The second being the Funimation english dub version, which is the exact translation of the Japanese version. And lastly.. the dreaded 4kids version which should not be watched and burned on sight. (Sorry for that opinon but I think all one piece fans will agree) ==500+ Episodes OMG== Yes the anime is over 500 episodes long. But don't let the number scare you away. One piece tells a story with every single arc. Oda (the Creator) made the show in a way where you get the see what is going through the minds of every main character and enemy before the fight/struggle/adventure takes place. I warn you now. If you are looking for just pure action, READ THE MANGA. The anime stays true to the fights but, its an anime. They can't just catch up on the manga. So what do they do? They extend the fights, and the events before the fights. I think its great, but for some, it may seem as though the anime is dragging on. ==Artwork== Nowadays anime's are coming out in 1080p. One piece is older, so naturally the orignal episodes look older. But rest assured, by the time you get to Enes lobby arc, there will be a huge animation quality upgrade. Not opinion, fact. ==Character Development == Each character develops because they all have thier own personal goals and dreams as they travel with Luffy (or try to capture him). They all mature in thier own way. And when I say everybody I mean EVERYBODY. Again.. 500+ episodes. == Opinion == Watch it. Don't expect it to kick off into a action packed pew pew shoot em up fight until many episodes in. But what got me hooked was seeing his crew get through struggles, fight for their goals and life, seeing them face enemies that are sometimes stronger than thier entire crew put together, or more cunning than them. Seeing how a person who's only abilitly is stretching with some inhuman strength fight enemies made of elements such as smoke for example. Seeing the tears of thier crewmembers as they fight for thier friends. Truly, I found this anime to be moving, funny, and have some insanely INTENSE fights. This is also the first anime where I was rooting for some of the bad guys as well as good guys. I love luffy's crew, but some baddies are just... damn cool (Icy Cool in fact.) ==Closing== If your looking for an anime thats short, to the point, great kickoff, than this is not the anime for you. It's long, but enjoyably so. If DO however have time, patience, and in the mood for a good story with in my opinion GREAT rewards for sticking with it, than this is the anime for you. I hope you enjoy it as much as I do.",10,Recommended,"Sep 17, 2012",One Piece,One Piece,21,one_piece_b2f3c6812e,8,3221
"Well after watching 500+ episodes and reading the manga I think this is a good stopping point for me to review the masterpiece of an anime-series which is One Piece. At this point it’s kind of cliché to even review this anime due to the massive number of reviews written so far but in reality I feel that one piece STILL does not get the standing ovation it deserves. And maybe the ridiculous and continued FAILED Americanisation attempts of it is to blame……well anywayz it still beats ALL anime-series to date. Animation In its early days it was drawn in a lets say a “misleading” comical sense that can present the series as slapstick, well the animation complements the idea of a simple comedy - which is so far from the whole picture. Intense battle scenes can make you think your watching the most serious and brutal of anime, combined with very distinctive facial expressions of laughter, anger, disgust, misery and every other colour of the rainbow - its actually refreshing to see this basic style of animation depict such a range of emotions. Over the years you can see more detail has been put into the simple animation design without any artistic compromise…a fantastic and unique feat in my humble opinion. *A Special shout out goes to all the Fan-subbing groups for adding fantastic graphical text for character special moves (Kaizoku fansubs, Vegapunk etc)* Sound Well..well Firstly…let’s start by just saying the original Japanese audio is flawless in every way Openings, Closings, Background & all voice actors PERFECT. Secondly & Sadly 4Kids entertainment have forever stained and ruined the one piece experience for countless westerners who sadly watched the horrific English dub and got a totally unreal one piece experience and although Funimation entertainment has taken over and re-dubbed it, its not only too late but still not up to scratch again. This just proves the fact that some anime just cannot be applied correctly to other regions without losing the spirit of the anime! Sorry for the mini-rant but the true one piece fans are just fed up! Japanese audio is perfect and English dub should be avoided like the swine flu! Story Again at first glance One Piece can appear to look like a slapstick pirate comedy but it’s so much more. Every character has a story in one piece and there are probably 100+ stories that could be told but the anime focuses on the ever growing Straw Hat Crew and each character of the crew. These stories usually involve a traumatizing childhood, a pivotal character related death and a goal for that character to achieve (told beautifully I might add). These stories are just brilliant and I must say out of all the long running anime series I’ve seen Dragonball, Pokemon, stupid Naruto and Bleach etc - One Piece just feels like there’s hardly any filler as all the episodes just seem to contribute to the straw hat pirates adventure! With exception to the historical special arcs found more recently which are mildly comical but not like 130 eps (STUPID-ASS NARUTO!!!) ahem. Characters As I said before One Piece has a HUGE number of characters From Crewmates, Marines, Civilians and SUPERVILLANS. Yep One thing One Piece does well is VILLANS these villans are the definition of pirates where killing attacking manipulating and even beating women & children is all fair play. The characters in one piece just tend to bring out the emotions in its audience Luffy will have you laughing and rooting for victory, Nami will have you wondering do all women love money this much and Zoro will have you saying should’nt this sword guy be in samurai champloo? Lol. Enjoyment One piece is easily the anime I have had the most pleasure enjoying in my anime career and I tend to use it as a pick me up emotionally, as most fans will tell you one piece has a very therapeutic quality to it..yep that’s a weird thing to say but if you agree with me chances are you hit the helpful button below this review. If I had anything bad to say about One Piece it is around the 300 Ep point I started to feel that the storyline would go in a repetitive routine that was starting to become a little bit too predictable – and just after I started feeling that way around the 400’s the entire series changes gears and shakes things up big time……so much for predictability! Value In my opinion one piece has something for everyone Action, Adventure, Comedy and trust me even though people don’t mention it this anime can actually bring ya to tears of sadness and most definitely tears of joy. Sadly I’ve noticed the sheer number of episodes steer many newcomers away thinking its too much of a commitment. This is one of the few anime I say makes me proud to be an anime fan its just One in a Million which NEVER fails to entertain! i would just warn people to not be fooled by its slapstick appearance and STAY AWAY FROM ANY AND ALL ENGLISH DUBBED VERSIONS OF ONE PIECE IT’S THE EQUVIALENT TO WATCHING POKEMON…actually that’s insulting Pokemon…sorry Ash! Planet Tyro Rating: Hall of Fame / First Class (depending it's finale) Planettyro.com",10,Recommended,"Aug 9, 2011",One Piece,One Piece,21,one_piece_c1d4768f76,8,5076
"So, it's a shounen, a goofy and silly shounen indeed, but I think what it fills even better is being a prime example of what not to be. So the art. It's probably worse than any American cartoon I've ever seen. I mean, my little brother could draw better than that. Honestly it's more hysterical than anything because of how appallingly bad it is. Episode 1 started off with your eyes and ears bleeding, from both the terrible art to the terrible sound (and yes, I mean the screaming). That kid was screaming so loud I though his voice would break. But unfortunately, this did not happen. I have given this anime a total of 3 chances so far. Every time it has undoubtably let me down. It has now become a running joke amongst my friends, I guess it has that going for it. This anime is bad, just don't watch it",1,Not Recommended,"Sep 10, 2020",One Piece,One Piece,21,one_piece_ea22a0938e,8,809
"People often profess that this anime is the best they've ever watched, which led me to watch it myself. Big mistake. One Piece is easily the most overhyped anime in all of shonen. Let me explain why. Story (2/10): The story revolves around the most cliche plot in all of anime - Monkey D. Luffy wants to find the One Piece. However, the irony stems from the fact that in all 955 episodes of this show, he still hasn't managed to reach his goal, and continues to steer away from it through filler-like side quests that seem to hold no significance to the overall story. Art (1/10): Do I even need to explain? Every character looks like a stick figure with a stretched-out forehead. Sound (7/10): The sound fits the pirate theme of this show well, with smaller sound effects and music playing through during fight scenes being somewhat enjoyable. There are some times where the sound significantly adds to what is shown on the screen, although it doesn't stand out from other anime in any way. Character (2/10): This show lacks any major character development, especially with the main character, which makes many portions of the story completely pointless. While I haven't progressed far in the series, from the couple dozen episodes I have watched, there seems to be no chance of these characters changing in any way. Not to mention that the art style prevents the characters from displaying any form of emotion, due to their 2-dimensional facial features. Enjoyment (1/10): I think you can see why I gave this category a 1. Overall (1/10): As an anime, One Piece simply does not live up to the standards of the other shonen in its class (Naruto and Bleach), and lends itself to be extremely difficult to watch. I felt the want to drop the show after every episode but only progressed due to the praise of the show from others. Don't let the 8.50 rating fool you like it did me. ""Just wait till episode 257, it'll get good."" - Every One Piece fan ever",1,Not Recommended,"Dec 20, 2020",One Piece,One Piece,21,one_piece_b468212c7c,8,1951
"This is my first review ever. :) One Piece is one of the best animes I've ever seen because it includes a great plot, amazingly funny characters(especially the main characters), and it has many episodes. Throughout the anime, Luffy, the main character meets different people who eventually became his crew mates to go on a journey to find a treasure called One Piece, but as you watch more and more, the plot gets more exciting, complicated, and you'll begin to become a bit anxious for the characters because stronger characters, that are stronger than Luffy, will appear. Overall, this anime has everything: strong & smart characters, A LOT OF COMEDY",10,Recommended,"May 13, 2010",One Piece,One Piece,21,one_piece_bd47fb1ed1,8,652
"I stressed enough as this anime is only ranked 58 on the list(LETS GET ONE PIECE TO THE TOP GUYS) ive either gotten several negative responses when i mention One Piece 1- Its too long 2- (usually mentioned by fan-girls) Death Note FTW!(which i dont think it derserves to have such a high rating) 3- Ewww that anime is ugly 4- naruto/bleach is better 5- Ive seen the dub it sucks bawls Ill try not to write any spoilers and make it brilliant as possible Story 10/10 Luffy a young 17 year old, who has eaten the Gomu Gomu Devil Fruit making him a rubber man, aspires to be the Pirate King, his carefree personality makes him the main character of the story and we follow him and his crew on his path to being the Pirate King, the great arcs one ive loved much was the Enies Lobby arc which was quite amazing Unlike certain Animes which have no ability kill anyone off One Piece has plenty of such things making the Anime an emotional one. I remember when i was 9 the dubbed version by 4kids was absolutely horrid i remembered no blood or anything to being with One piece should get a a different dubbers infact without looking at the art to much or the voice acting i thought the story sounded quite great here i am watching it again 6 years later but this time on the subbed version, please don't watch the dubs, Art 10/10 So what if the art is funny looking it fits like a glove onto the type of this anime one piece is funny its meant to be funny it should be denied because of art style i mean its more then 10 years old as we progress in the story my current time is 2011 the art get clearer Sound 10/10 Every sound and background in one piece as id liked to imagine it fits perfect with the scene or current arc to make a scene sound badass or completely stupid Characters 10/10 every character in One piece has a back story a childhood not one character is left out its deeply thought about and very deep, in most flashbacks which every different character usually has all the stories connect, every backstory ive seen so far is very touching and emotional thus making make score a 10/10 Enjoyment 10/10 Every battle scene in One Piece is Badass they always somehow try to beat there opponent no matter what its a common theme but no matter how much stronger the opponent they always have a resolve. Overall 10/10 overall this Anime is really great i recommend it MAKE ITS NUMBER ONE ON RANK GUYS its really tempting i watch the entire series well i caught up to it in under a month. But one of my favorite arcs was Enies Lobby and if you cant wait once you caught up go read the anime",10,Recommended,"Sep 17, 2011",One Piece,One Piece,21,one_piece_e9f92466f1,8,2590
"One Piece isn’t just an anime—it’s a complete experience. Among long-running series, it stands head and shoulders above the rest. While many shows lose momentum or direction over time, One Piece somehow keeps getting better, arc after arc. The story is incredible. What starts as a simple pirate adventure turns into one of the most complex, emotional, and well-crafted narratives in anime history. With over 1000 episodes, the plot never loses its core theme: freedom, dreams, and loyalty. Every arc feels meaningful, and everything connects in the bigger picture. I'd give the story a 9/10, only because the pacing can feel slow at times, especially in the anime adaptation—but the payoff is always worth it. Where One Piece truly shines is in character development. Every main Straw Hat gets their moment, their backstory, and their growth. Luffy, Zoro, Nami, Sanji, Robin—each one has depth and personal struggles that shape who they are. Even side characters get love. It’s no exaggeration to say this anime has some of the best character buildup ever written in anime. 10/10 for that alone. The animation, especially in recent arcs like Wano, is top-tier. Toei really stepped up their game, and the fluid fight scenes, color palette, and visual storytelling have reached a whole new level. Some older episodes may not hold up visually, but the newer content more than makes up for it. 9/10 overall. One Piece also blends every genre imaginable—action, adventure, comedy, drama, mystery, thriller, even a bit of horror and romance. It has emotional climaxes, epic battles, unforgettable music, and some of the most iconic moments in anime history. Whether you're here for the journey, the characters, the fights, or the world-building, One Piece delivers. It’s not just worth watching—it’s worth living through. Ratings: Story: 9/10 Character Development: 10/10 Animation: 9/10 Soundtrack: 9/10 Enjoyment: 10/10 Overall: 9.5/10",10,Recommended,"Jun 5, 2025",One Piece,One Piece,21,one_piece_fc8dd540ff,8,1932
"To say I was reluctant at first to watch this show at first, was an understatement. I have only been watching anime a couple years now and didn’t know too much regarding this show. I had just finished all 720 episodes of Naruto, which I think is indeed inferior to this show but I still love it so and wanted to casually watch some smaller 12 episode anime. One of my closest friends had been going bonkers about this show and I decided to pick it up, against my original plan. What followed is possibly the greatest Shonen Jump show I have ever seen. The characters are incredibly fleshed out with rich, deep and compelling backstories, each fight against small pirate crew, big crew, marine, Yonko, etc matters to the overarching narrative, every arc feels like an interactive adventure and it’s beautifully portrayed with Toei's animation. The Summit War, Water Seven, Dressrosa and Whole Cake Island arcs are arguably some of the best in Shonen anime history. Currently at Whole Cake Island but my god, I cannot recommend this show enough, the time you invest in is absolutely repaid 100s of times over. No show continues to grow like this one and some day it’ll eventually come to a close as one of, if not the greatest Shonen stories ever told. :)",10,Recommended,"Sep 17, 2023",One Piece,One Piece,21,one_piece_2f8184f5ba,8,1253
"""I don't want to rule anything. Being King of the Pirates is about being more free than anyone."" - Luffy. Genuinely a heart of gold. A masterpiece. Simply a 10/10. Is it too long for you to watch? Don’t worry about that—just watch the first two arcs and you’ll soon be saying, “How dumb I was to sleep on something so beautiful.” I really don’t want to overhype it, but the truth is this is a slow-pacing story that requires time to fully appreciate. My recommendation, based on my own experience, is to watch the episodes at your own pace. As for the story, the characters, the world, the crew—everything? One word: ""fictional peak."" And even if it ends poorly, or not the way I prefer, this show has given me 1000 episodes of pure joy. I don’t care. Sure, there are fillers, but they’re fun. Maybe I’m just still a kid at heart.",10,Recommended,"Jan 20, 2025",One Piece,One Piece,21,one_piece_423dc0341c,8,830
"One Piece is a masterpiece for me personally because I watch it twice from start to end. I have no regrets watching it twice, where it was full of emotions and it taught me a lot of things about life. There are a lot of episodes, but all of them are worth watching, so don't be scared to start right now. I can see that people will say that it has so many episodes that it feels like it is not worth it, but it has a lot of action where there are cool moments, funny moments, and so much more that I cannot put into words what I am saying. In my opinion, this anime might be number 1 because of all the cool things that each episode gives you. In this anime, it has everything: Do you want to see action, drama, and ecchi moments? This anime gives you that. There are episodes that made me cry for scenes it gives, and I never thought that literally I would cry about watching anime episodes. It earns 10/10 because it offers you everything that it has, and I know that giving it 10/10 seems like me not taking it seriously, but since one piece is only anime, I will say it earns it. 10/10",10,Recommended,"Oct 15, 2024",One Piece,One Piece,21,one_piece_5c4f6c9834,8,1089
"Overall rating: 6/10 Oh my goodness gracious please read the manga. I love One Piece so much, I believe it has some of the best storytelling ever. But the anime has just so many drawbacks for me. It's not like I hate the anime, there are some things that are great about it, like the voice actors and the suspenseful music. But the pacing. I seriously cannot gripe about anything else but the pacing. It is truly atrocious. It took me a good 2-3 months after watching the first 150 episodes to try and watch anime again. But when I finally did, I was in utter shock at how entertaining a show can be when it has even semi-decent pacing. After finishing the manga, I went back and tried to watch the Dressrosa arc in the anime, since I had been told by a few people, that it has some of, if not, the best pacing in the series, and it was still terrible. I do understand that building suspense can impact certain scenes a lot, and I also think that it can be amazing in the right moment, but it reached a point for me where I was wasn't sitting there in suspense, just itching to see what happens, I was bored, because it was taking so dang long for something to happen. To anyone who is considering getting into One Piece, I personally, would strongly urge you to read the manga instead. If you've never read manga before, I think this could be a decent choice to make your first too. I would also like to note, that reading the manga is way more time efficient. I am a college student and I can definitely take a 10-15 minute break and read a couple chapters, but a single episode will take 20 minutes and most of the time that episode only covered half of a single chapter. Once again, this is my opinion, maybe you would enjoy One Piece's pacing, but I sure as hell didn't.",6,Mixed Feelings,"Jan 28, 2024",One Piece,One Piece,21,one_piece_153d441749,9,1775
"After considering other anime as my favorite I've decided one thing ""one piece"". Unlike other animes, you can just watch one piece and it won't stop! A big pro about this anime is it's length. As long as you have the time, you can watch a lot of it without worrying that it'll end soon. Another great thing is the storyline. There isn't one big storyline like other animes, this comes with arcs, an island with it's History and story, with the little storyline of what happends in the world of one piece. I've said to myself ""Okay I'm gonna watch this island again for sure!"" But after seeing the next one which is better ""No way! This is even better!"" And this is how it goes. The soundtrack- an awesome one, many themes for many situations. One piece started about 15 years ago, when the art was pretty ""bad"" but as the episodes pass the art is getting better. For those who watched Naruto and those with fillers, One Piece doesn't have many fillers and most of it are flashbacks. Movies! I've seen some of the sidestory movies which were good as well, like the real One Piece. Then, ""One Piece"" is THE anime of all times and can be considered a masterpiece.",10,Recommended,"May 14, 2015",One Piece,One Piece,21,one_piece_35b75581f2,9,1160
"Main review and then recommendations for anyone looking to get into the series after (from someone who isn't a One Piece stan or a One Piece hater). I watched the main arcs via One Pace (like all new OP fans should), but have seen the pacing of the show in normal episodes as well. There is egregious padding to start and end nearly every episode (thus each episode is really only 10-12 min of new content) and there are several filler arcs that are unwatchable nonsense. As others have pointed out, the strengths of this show are countered by the abysmal pacing. Even though there are around 1,000 episodes out, if compressed and reedited to be reasonable, there would only be around 700, if not fewer. However, disregarding the unreasonable pace, it's clear why this show has so much of a following. The world is expansive, embraces different ideas of freedom, provides an imaginative structure of power (both the character power system of devil fruits/Haki and the world power subdivisions like World Government, Pirate Emperors, the Revolution Army), and is overall a strong mixture of light adventure and the brutalities of pirate life. If you're lucky to get into OP now, you don't have to wait and can breeze through strong arcs like Alabasta, Sky Island, Water 7, Marineford, and Impel Down. The current arc, Wano, is very strong as well, though incomplete. However, you'd be more lucky to get into this show in 10 years, since I can only imagine that's how long it'll take for Oda, the creator, to finish. As far as characters go, Luffy is a strong shonen protagonist, if not a typical one. Hopelessly daft, impetuous, strong, moral, compassionate, gluttonous- he shares perhaps one too many traits with Goku. The crew members are mostly fine but some have gags that have and will never be funny but which persist for some reason (Brook asking every girl if he can see their panties, and his ""I don't have x body part since I'm a skeleton"" thing). Nami, Zoro, and the newest crew member (as of Wano) are clearly the best, while Sanji and Chopper are the worst. Chopper is just there to sell merchandise. More on Sanji below. Villain quality drastically varies, from Crocodile, Enel, and Blackbeard at the stronger end, with Hody and Gecko Moria at the weaker end. The cast of characters OP has is impressive, even if some come up short. The world's scale is perhaps the best in anime. Female characters and how the male characters interact with them, however, is where the show is at its worst. Oda takes the grotesque and insidious body image standards of supermodels and goes even further with his female characters. Big boobs and waists thinner than their heads. Within the show itself, these characters are largely the object of a gross voyeuristic look, with Sanji and myriad other characters repeating the insufferable nosebleed horniness that should be totally removed from all anime. Sanji is easily the most cringe character in this show. Next, the plotting of the arcs can be repetitious and formulaic. Many major arcs involve this plot progression: arrival at a new place, the crew splitting up for some unnecessary reason, chance encounters by the crew build out the world (often where canon arc filler comes in), Luffy meets the most influential character in that place - typically a princess - by saving them from danger and thus accrues good will, Luffy and other major characters get captured, some previously befriended support character saves them, we learn Luffy's befriended character is extremely important to the history of the place, they escape from captivity after the main antagonist spills their plan like Dr. Evil, the crew reunites and hatches a plan, that plan fails but things fall in place anyway, Luffy screams the antagonist's name and stands up against injustice of that place, the characters match up with enemies of their skill level while defeating hundreds of grunts, Luffy battles main antagonist, the friends made along the way help Luffy and co. leave the place and/or protect them from capture. The arcs that don't follow this formula are generally the best plot-wise: Impel Down, Marineford, Water 7/Enies Lobby, Wano. Sound and Art: fine to good. Some episodes where the animators are padding includes horrible slideshow animation that tracks over static shots for like 10 seconds each. In addition, they give reaction shots to every single character present in order to give the appearance of actually animating when in reality it's just a sequence of still shots. The worst of this was in Fishman Island, probably the worst arc of the series. In the climactic moments of the series, including major battles, the animation is good to great. I don't pay as much attention to music as some on here, but the climactic moments do unfold to a strong score. Recommendations: While this will be blasphemy to the One Piece stans, I think a good portion of One Piece can be skipped. I would highly recommend checking out the many filler guides for OP online. I would not watch a single filler/anime-only episode; the only content worth watching is canon manga material. As a result, I would highly recommend watching One Pace, which reedits to agree with the manga- it's incomplete but still very helpful. For instance, Fishman Island ran 62 episodes while the One Piece reedit puts it at 24, with some episodes going around 30 min. Next, the Long Ring Long Land Arc, regardless of what anyone says, is filler and can be skipped in its entirety. I would also suggest watching all of Fishman Island at 1.5 speed and skipping any scene Hody, the main antagonist, is in. Lore is the only thing that matters in this arc, and everything that isn't teaching us about the ancient world is extremely boring. Besides these two warnings, every other major arc is important enough to watch (via One Pace). Finally, the level of enjoyment really depends on how much the filler and padding affects the experience, as well the arc in question. Like I said, I didn't have to contend with the insufferable pacing as much as others have and so enjoyed it more than most would if they watched all ~1,000 episodes without skipping. I really enjoyed the arcs previously mentioned, and was bored by a few. If I had to pick the most enjoyable arcs that I think represent the spirit of OP and validate its popularity, I would go with Sky Island, Water 7, and Dressrosa. I understand why OP gets both so much praise and why it should get even more criticism than it does. At its core, it is one of the strongest shonens but its strengths lead people to think it's perfect. It's not one of the best anime ever, but it's very entertaining when it's sticking to the main events, lore, and world building.",5,Mixed Feelings,"Aug 11, 2021",One Piece,One Piece,21,one_piece_7f7151bedd,9,6723
"One Piece is one of the greatest things I've ever experienced. it is without doubt my favorite anime/manga. It has amazingly interesting and cool characters and a seemingly simple but grand plot. One of the things that I love about it are the characters. Some are just quirky but many others are very well written and interesting. One Piece has an extensive variety of good characters that just make the whole One Piece universe even better than it already is. I could go for hours thinking about different battles that could have happened in different arcs between different characters that would have completely changed the series. My favorite character is Doflamingo and he is really cool because he is crazy and he just doesn't care about anything but his goals which is really awesome. Another great thing about One Piece is the artwork. I like the artwork because it is a very good at most parts. The first 500 episodes have good art but after that it gets kinda messed so I would recommend reading the manga after that point. Another great aspect of One Piece is its music. When something is going down with Luffy a really epic song will play and it will get you really hyped for the coming battle. Just thinking about these songs gives me chills because of what was going on when they were playing. It also has very good openings and endings that are amongst the best I've heard. One Piece's story is seemingly simple: Luffy is searching for the One Piece. It is not as simple as it seems though. Each arc has its own unique theme, appeal, and characters. each arc immerses you into that islands world and keeps you very entertained. Also each arc builds up on the last one to make a very grand story. With all these things combined it makes One Piece have something special that I have yet to see in anything else anime, TV series, and movies.",10,Recommended,"Sep 2, 2014",One Piece,One Piece,21,one_piece_066016be22,9,1852
"At the risk of losing all my readers, let's start with some math. Four hundred and fifty episodes, roughly thirty minutes each, comes out to 13,500 minutes, with some generous rounding. There are 1,440 minutes in a day, meaning that would take over nine days to catch up to the latest episode of One Piece if you start from episode one and never sleep. It takes some extreme dedication to get that far; such dedication that, in fact, it should pointless to ask me what I thought of the series. The numbers can't lie: I loved it. I have dedicated half a year of my free time between work and High School to this anime, and it was consistently one of the highlights of my week. I don't think you should just go watch One Piece; I think you should go watch One Piece right now. I have joined a large chorus of fans and writers online who will all tell you with the zeal of a cultist that this series is awesome. This is the creme de la creme of shounen series, it has reached the zenith of what anime can do several times over, if you even think you can make the time to see this, you must at least try. And our voices are so loud and so strong... ... that a perfectly natural reaction from someone who hasn't seen this series, or has seen some of it and didn't care to continue, is skepticism. After all, I'm talking about a cartoon about a rubber pirate who acts like he's five years old. It's essentially just another shounen fighting series for 11-year-olds; it hardly seems like the Citizen Kane of anime. Hyperbole in the name of exuberance can have the odd effect of putting people off, and spending over hundred hours on anything requires a lot of exuberance. That skepticism is understandable, especially since explaining what makes this series work might not sound all that different from why people enjoy Bleach, Naruto, or similar series. So let's start with something we can all agree on- visually and conceptually, One Piece is a unique series. Anime is littered with ghost hunters, ninjas and teenagers endowed with mystical powers inspired Eastern mythology, but Oda hit on something special when he came up with the idea of 17th century pirates with superpowers. And that's really the beginning of One Piece's creativity. For such a long series, a constant flow of creativity is a must, and Oda has generally shown that he is up to the challenge. One of the conceits of the series is that each island the characters travel to is a strange world unto itself. One island could be under the thumb of tyrannical mermen, another a mystical island where it always snows, and still another where all the plants and animals have grown to be really l o n g. It's wonderful world building, but not in the sense that it's carefully crafted like Fullmetal Alchemist. It's more like a child's glee at making things up as she goes along. Unlike most shounen series, where superpowers and wonders have some kind of pseudoscientific explanation, the series follows an unrelenting dream logic that it doesn't explore very deeply. Why does eating a fruit that gives you superpowers also mean you can never swim? It just does, dammit. It's a refreshing change, and it keeps the sense of wonder intact for many episodes. Take the superpowers our heroes wield. Luffy is a kid who ate the Gum Gum Fruit, and now is a rubber man: literally, a man made of rubber. That sounds like the start of a bad joke, but in One Piece, it's a potent power that leads to some crazy, awesome, and crazy awesome fights. He can take a lot of damage, and since his rubber fists and feet can stretch to huge lengths, he can give as good as he takes. One of the main villains, Buggy, ate the Chop Chop Fruit, so he can divide his body however he pleases. And there are many more, and for over three hundred episodes, we are constantly introduced to wave after wave of new characters with strange abilities that range from the silly to the sinister, and, sometimes, are even both at the same time. And one of the small delights of the series is that when our heroes get strong by developing their powers, they break from the shounen formula of ""defeat - training - victory."" No, the characters develop their skills on the fly- they make it up as they go along. This burst of creativity lasts so long and is so strong, that when the anime does finally bring back some old characters beyond the core cast, it's a bit of a disappointment. Of course, for the series to be any kind of success, these characters would have to be better than your garden variety heroes. They'd have to be characters you could care deeply about and watch develop beyond what crazy things their powers do. Luffy can't become the Pirate King by himself, so he brings along a ragtag group of people he befriends in his travels. Though the small crew keeps adding new characters, there's roughly five core members: Luffy, Zoro, Nami, Usopp, and Sanji. While you could safely describe each of these characters by whatever their particular kook is- Sanji is the cook who loves the ladies, Nami is the domineering navigator who loves money, Zoro is the samurai swordsman who wields three blades and sleeps all the time, Usopp is the sniper who tells outrageous lies- but that doesn't quite do them justice. They develop and grow close to each other, reinforcing the anime's central theme of friendship. The cast is probably One Piece's greatest strength, because when the story lags and things slow down, it's still a pleasure to spend time with the Straw Hats. I would hold them up to any of the great crews of anime, from Lupin, Urusei Yatsura, or Cowboy Bebop. And save a kind word for the villains: after all, what's a good hero without one or a dozen great enemies? They are all hateful bastards who deserve to get their face smashed in. It's a delight to see it happen every time. The concept of One Piece is very open ended; ""Boy tries to be the Pirate King"" leaves a lot of room open for how that could happen. Appropriately enough for a series about a long odyssey, the series has been leisurely working its way towards an ending. So far, the anime has covered about five major story arcs, some of which have several mini arcs. It starts out with short, mostly silly stories that are quickly resolved, but as we get to know the characters more and the world opens up, it gradually, confidently builds towards high drama with some epic storylines. Two examples stand out: the Alabasta Arc and the CP9 Saga. The Alabasta Arc starts shortly after the core of the crew is assembled and spans over fifty episodes. It's a big, meaty storyline with conspiracies and secret identities, rebellions and politicking, and has one of the most effective villains I've ever seen in anime. It's only topped many episodes later, with the epic CP9 Saga. This one spans a hundred episodes and is a more emotional viewing, and it's where the Straw Hats show the most growth. I really mean it when I say One Piece has the elusive ""spirit of anime."" As a series, the serialized storytelling has a lot of impact that builds from episode to episode, and shows extensive planning for arcs a couple hundred episodes in advance. It's one of the few series that can only be realized in animated form, and it has so much impact because of its extreme length. And it may be nowhere near finished. When recently asked how close the manga was towards completion, which the anime sticks very close to, Oda estimated that he was about halfway finished. And while he's known to be a jokester in interviews, I don't know of any reason not to take his answer at face value. And while recent episodes haven't quite lived up to the same level as earlier, since Oda has started to dip more often into the pool of Shounen Jump cliches, it says a lot that my reaction to this news was happiness. 10/10",10,Recommended,"Feb 17, 2015",One Piece,One Piece,21,one_piece_e44c3125fb,9,7806
