review_text,user_score,recommendation,review_date,entity,series_component,series_id,review_id,page_number
"Man oh man, I've been waiting months on this to launch! I'm seeing a lot of mixed opinions on it from other reviewers, but I'll just say it blew me away! I was trying my best not to hype it up in my mind, but it managed to exceed my expectations entirely. I definitely hope, despite how unlikely it is, that this will be developed into a full fledged series, because the potential is amazing. The animation is smooth and super high quality, the choreography is amazing, and the visuals are just very pleasant and engaging. I found the two main characters very interesting, personally. Ninny is an automatic fave from me. The world building is pretty neat! Not entirely original but vague enough to be expanded on and twisted into something new. The concept of Front and Shadow London is pretty cool! I kind of want to know more about how that works! The world building and overall plot would be phenomenal for a longer show, and I really would love to have more. Like... what are the repercussions of traveling between the two? Do some of the characters have split lives based in each world, what is that like? I think this is so cool! Also, I just love dragons and girls being badass so... I'm all here for this! I enjoyed it a lot and really hope that there's more of this!",9,Recommended,"Oct 3, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_8643a1c1d9,2
"It's always upsetting to see such a good-looking show end up being all form over substance. Unfortunately, things such as stellar animation, beautiful colours, interesting looking art style, and cool character designs can't carry the overall chaotic direction and extremely rushed, poorly written plot. ""Burn the Witch"" offers a very nice and intriguing setting that serves as mere background to a story that's just half-baked. Half-baked, because how would one call a situation when viewers are supposed to care about anything and anyone, when all they learn throughout the show is that ""this place exists, this person exists as well""? Why do viewers have to learn about presumably important and strong secondary characters, see them saying a phrase or two, and afterwards not hear anymore about most of them, or just see them being somewhere in the background and saying something cryptic that's also not elaborated upon later on? Many high schoolers would write a better scenario, even for such a short animated series. It's even worse if we consider that without knowing the prequel movie, which was released 3 years (!) after the reviewed series, the viewers will have a hard time figuring out what the heck is exactly happening in the story, why do some situations occur, and why do certain characters act like they do. Yup, ""Burn the Witch"" doesn't offer any introduction, not without watching the ""Burn the Witch #0.8"" prequel movie. Speaking about its length, there are three episodes, and each one is 20 minutes long. In theory, that would be alright to tell a cute story. That is, if the writing was at least on an acceptable level. Sadly, like I mentioned earlier, the writing was mediocre at best, but most of the time it was chaotic and messy. The direction was weird as well, as if the show couldn't find balance between more static and more dynamic scenes, but preferred to just mix them up and end up with a rather convoluted mess. Some might say that it was like this in the source material. Some might say that this show fits the ""Bleach"" universe in which it is set. I'm neither familiar with the first nor the second thing, so as an anime only viewer, I can't relate to any of them. However, even if I had knowledge about one thing or another, I wouldn't treat it as something positive. If an anime is not labelled as a spin-off series, then it's not unwise to assume that one may enjoy the story without knowing the main series, no? Obviously, a shared universe is not the same as a shared story, after all. And at the end of the day, we're talking about an animated show that is loosely related to an already existing series. The fact that source material was worse or better, or that some elements might make more sense if someone is familiar with said existing series, shouldn't matter, in my opinion. I was torn between choosing ""Mixed Feelings"" or ""Negative"" as the final verdict for this review. I think the former will be more appropriate. I don't regret watching it myself. It didn't take a lot to watch the reviewed show and the aforementioned prequel movie, after all. Although, I can't recommend this show if you care about anything else than its great-looking visuals. Not with all the cons this show has, which I pointed out earlier.",4,Mixed Feelings,"Apr 9, 2024",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_531c7a3724,2
"That's a nice movie to watch, don't expect a masterpiece from a hour movie, but you won't regret spend that time on this title, I wish that title will get a tv shows seasons in the future cause it definitely deserves it. First of all the movie take place in the same universe as Bleach but it's in London and as y'all seen in trailer it's different than a well known Bleach world. It also bring a little bit of nostalgia, especially that characters gives you a 100% vibes of Tite Kubo drawing style and not gonna lie Bruno Bangnyfe give Grimmjow vibes unfortunately these characters don't share the voice actor. Story: It's good, but too rushed, alot of people will disagree with my point of view, but let's be honest you don't need to know everythign about a world to enjoy the movie and that's what happens here, a short plot with introducing a little bit of the world, of the main characters and with few actions. Art: I really like the art style of Tite Kubo which is visible in this movie and I love that fact, also i want to point out something which some people like some doesn't it's the specific art of background which in my opinion is familiar to Owari no Seraph background art, for me it was great the whole Reverse London looked incredible. Sound: Well that's a too short movie to even notice anything, the sound effect during actions is quite good, there is only one soundtrack which I memorised from that movie which is the main theme of burn the witch and that's all what I can say about that, unfortunately I didn't like that much of voice acting for Bruno. Character: They are unique but not unique at the same time, the art style and their look like is something which will make you remember these characters but their personalities is something which you can definitely find in another titles and it makes you forget about the character, the example is that Noel for me is like a female version of Ishida from Bleach and as I said before Bruno is similar to Grimmjow, but to be honest I like very much his balaclava, clothing for mouth i don't know how to properly call it in english. Enjoyment: That's a short and good movie to watch in an evening, to eat some pop-corn, chips or some other snaccs and just chill out while watching it, without thinking about what's gonna happen, who is who, who will do what, who will survive, etc. Just a simple story for a chilling which I personally like. Overall : 8/10 I really hope that burn the witch manga will have more opportunities for develop and will not have to be rushed like Bleach to give time for Kubo to make and procces this title for a better score, I hope that I will oneday be watching week by week episodes of Burn the Witch if that's gonna happen, I will be positive that it will happen, when? I don't know.",8,Recommended,"Oct 2, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_db1431e874,2
"I really enjoyed it! I thought it was short and sweet with some likeable characters and an interesting world they set the anime in. Its a beautiful looking show, the characters all look interesting and unique, the setting of London and reverse London are both well imagined and really set a cool place for dragon chases and fights. Since there is so little of it I don't think there is much for me to dislike in it really, the one nitpick I would say is Balgo's subs voice is a little too whiny for my liking. They set up quite a few plot points for future episodes so I hope they make more in the future.",9,Recommended,"Oct 7, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_025f037025,2
"I hate long reviews. Firs episode felt promising and actually kind of unique as I am not usually into mahou shoujo (magical girl) and I liked magus bride with which first episode resonated had similarities. But that's basically it. The three episodes are so unmemorable that after binging them in a row, can't tell what happened in which one. Art is bright colored and minimalist. Characters and story were appalling. Main guy is a wuss somewhere in the background. Romantic attachment between wuss and Noel took away from already limited screen time. Spells, weapons felt nice, fight in flight looked good. Story about reverse London, didn't interest me. No stakes, no attachment to heroes and audience is plunged head first into this new world. tl;dr nothing good, nothing bad. Right in the middle. Average 3 episodes anime with single arc.",5,Mixed Feelings,"Apr 4, 2021",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_6a8b8db821,2
"Up until this point, Bleach had always had bad luck at adapting anything outside of its main TV series, the movies, the specials, everything just had to suck one way or the other, so when I heard of Burn The Witch, Kubo Tite's new One-Shot getting an animation short series, I had my doubts, and so, I help on the hype, I gave it time, and only decide to watch it recently, maybe, anything I was fearing would not come to pass. And man, did Kubo ever slapped me this hard since the early days of Bleach. Story (7.5/10): I'm only going for what I saw on these three episodes, because had it been a tad longer and more things were explore, this would have been an easy 8 if not more. These three episodes felt like the Romance Dawn arc of One Piece, it's super short, it has the spirit, but does not tell everything, no, no way near half of everything. You feel like setting the stone into a grand world build on top of Bleach's, but which entirely new and more expressive lore that followed everything thing. This felt like if Ghibli Studio were to animate a series instead of a movie more than not. Art (9.2/10): Close to perfection. The art style is there, the color palette, also there, the animation is dynamic and fluid, and the cinematography and camera angles were not of an average Anime screening. This was the best any of Kubo Tite's animate characters looked, and I hope it's a ten that will follow with the 1000 years blood arc of Bleach, Inshallah. The characters felt really, really fresh and new, but also very familiar and nostalgic, I guess Kubo is one of the few Mangaka that persists his signature art even as he improves it. Also, more of a reminder that Kubo really did miss a promising future as a fashion designer because the clothing and customs here are a moo of their own. Sound (8.3/10): I did not notice anything out of place, audibly speaking, the voice acting was sharp and great, the emotions were delivered, the passive-aggressive commentary was there and hit the comedic effect they aimed at, such a shame that no opening song came with this, but the ending was a great pleasurable treat. The OSTs were good and felt organic and part of the scenes, however, not quite on Bleach's level, to say the least. Characters (8/10): Obviously, we saw no character development “that mattered” in these three episodes, but it's fine as the start of the story is yet to unfold. The cast however is very varying and alive, with different characters with different interactions and charisma, never a dull moment of a boring conversation. The main duo, Noelle and Nina was just the right nail to seal this story, both great in opposing ways, which keeps it interesting and fresh, with countless of Shounen that features males as the primary main characters, it's about time we saw things differently from a protagonistic female ^point of view. Enjoyment (10/10): Three episodes were never going to be enough for this great showing. I certainly I not feel like I was gonna enjoy this this much, but I'm glad I did. Overall (8.6/10): That I better than was anticipating. Kudos to Kubo sensei for this new work, and looking forward to featuring sequels. An for you non-Bleach fans, this might still pull you in, even if you're not fans of Kubo's earlier works.",8,Recommended,"Mar 18, 2021",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_5c5d1ae219,2
"I’m just gonna make this sweet and short It’s mediocre but I still fricken love it. It’s great to me and part of the reason why that’s so is because of the nostalgia it Brings me. This is Kubo we’re talking about. Bleach is a classic. Naturally, I think most of the people who are gonna love the fuck out of this, such as myself, are those who love the fuck out of Bleach. How good the viewer thinks this movie is is partially reliant on the nostalgia levels of the watcher. Minus all that, it’s very fast paced and I can understand this to an extent. It’s a movie. You wanna spend as little time world building and as much time focusing on that action and boy did I eat that shit up. It was great. The events leading up to the action may seem like an Olympics track race but personally, I’m fine with face paced anime. As long as I can understand the setting I don’t mind jumping right into things. All in all, it was hella fun to watch. Loved the characters. Loved the setting and loved the action",8,Recommended,"Oct 4, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_fa7c0951ca,2
"Burn the Witch (2020) Whilst this was released as 3 episodes and not a movie and it would be a fairly short movie over the average I must say it was actually unexpectedly good. Whilst some of it can seem crude it actually does most of what it wants to right. The story has got a few pacing issues and would have made more sense being 3 episodes as part of a larger season but then its from a one-shot manga. It is a shame because the premise of the show is really interesting. The art although it can be a bit crude is perfectly good for the show. The majority of the art is a very high standard and what I love so much is the facial expressions when such things as Star Ash get near their faces. It is hilarious and so well thought out. The soundtrack generally is excellent and the SFX it produces was also excellent. Characters develop in as much as you learn who they are as much as you can in 3 episodes without derailing the story. The two main girls Noel and Ninny are really well thought out characters. Overall, It is definitely worth a watch. Is it a shame it probably won't ever come back? Absolutely, it has a huge amount of promise. 8/10. Consigned to history I fear.",8,Recommended,"Dec 23, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_fd31ef6b06,2
"Is it worth watching? probably yes but get ready for some unnecessary mentions of pantsu and a dumb, blond, annoying dude. The setting looks amazing, the story looks interesting, the characters are a bit cliché and the fanservice is cringe. The setting is the city of london, cool place especially considering that for obvious reasons most anime don't have europeans settings, in this case London is a magical city sort of, the world has weird and well designed dragons and they are up to no good or atleast some of them. With all these creatures and magic there had to be, as the title says, witches and they are divided in different groups sorted by their tasks. Watching the prequel makes the story better since there is 1 character that looks a bit odd in the story but if you watched the prequel it should all make sense, anyway this anime made me so upset that i had to write my first review. It looks like someone took a perfect recipe and then chose to buy expired ingredients to make it. The story is very dynamic it starts right in the middle of some action losing little to no time explaining the backgroud of the world which is fine in this case, it makes everything really engaging and it allows the spectator to learn about the backstory in a less stagnant way. The main characters are fun and boring at the same time, you have Noel and Ninny that have very different personalities and they of course get on eachother nerves from time to time. Then you have Billy the chief of these 2 little witches, he's the typical character that looks like he's almost lost in his own world just to then realize he is smart and all and was just playing the part. At this point you get Balgo a character that has a flat personality he literally doesnt seem to be able to think like a normal human being, as dumb as a rock and cringe, his main goal in life is watching some ""pantsu"" same goes for his stupid dog that keeps repeating this deside of its owner. I just started watching this anime and i haven't read anything yet so i don't know where the story is going to go but the feeling that you get once Balgo gets on screeen is enough to turn your TV off even though everything else is amazing. This really looks like a missed opportunity, could have been such a cool anime and story but as far as i've watched it doesn't seem to become anything above the usual anime that you'd watch when you are bored but nothing more especially thanks to the fact that it looks like it's written for a 13yo with all this pantsu here and pantsu there.",7,Mixed Feelings,"Jan 14, 2024",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_a74ef1ea5d,2
"A fun introduction to a cool concept (that turned out later on to be something a little more), 'Burn The Witch' is simple but generally effective. It doesn't explain a huge amount about it's world (even burying the lead of what world it even is until the end), but trickles the details through well enough that I don't consider most of it confusing. There's perhaps a couple of details I'd have preferred them to be a bit more upfront about, like what the seemingly separate divisions of Wing Bind actually do, but those things don't get in the way too much. And many of the other things that are left vaguer, such as just what a Dragonclad actually is, feel more deliberate than careless; after all, with more manga on the way, there's plenty of time to open the world up more. The characters don't get time to get deep development yet, but Ninny and Noel are an enjoyable enough pairing, with a decent energy around them, and the supporting cast in the status quo the ending establishes should be enough to build a story around going forward. The story of the film itself is a strong enough pilot. Certainly, it's not especially complex, but it throws in a couple of surprising enough beats, and does its job of introducing the world and characters perfectly adequately. The animation is strong, with a fun, slightly rough art style that I really like. Overall, a solid adaptation of the manga, and a promising start to something that will hopefully get a lot more time to flesh itself out.",7,Recommended,"May 4, 2023",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_ffc99b66d1,2
"Coming from Tite Kubo, the same author as Bleach, is Burn the Witch. Although not the most impressive start to a series i’ve seen, Burn the Witch is simply charming. From its clean animation and fantastical world to its badass designs and stupid humor, it had me entertained from beginning to end. I really only have two criticisms and first would be that it needs more source material to work with. Many characters come off as pretty flat, uninspired, and maybe even annoying in the case of Balgo. My second complaint would be one that even plagued Bleach. As story-beats fly by, it becomes apparent that the world and its mechanics need more time to be fleshed out and explained. Everything in the world just happens without any real explanation, and only becomes more confusing when remembered that BTW and Bleach somehow take place in the same world. This only leads me to one final conclusion, and that is we need more Burn The Witch. You should definitely watch this if you haven’t already watched it. It is one of last year’s best animes and is only 3 episodes long.",7,Recommended,"Jan 12, 2021",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_20a669c51b,2
"Spoiler free review: After seeing so many other negative reviews, i'm just gonna say this: THE STORY MAKES MUCH MORE SENSE IF YOU READ THE ONE-SHOT MANGA CHAPTER FIRST!!! It's just 60 pages or so, and it's totally worth it. While I wouldn't say it's required viewing/reading, the story WILL flow significantly better having read the chapter. After all, the ""movie"" adapts chapters 1 - 4 in the manga, and those all occur after the original one-shot. It helps to flesh out the characters with proper, longer introductions, including Balgo Parks, such as explaining how he obtained his ""abilities"" and Noel's relations with him. Now, finally, all of that aside, what do I actually think of the ""movie""? It was great! Obviously it wasn't flawless, and it could've used maybe another ""episode"" to flesh out the greater details (maybe adapt a little of the one-shot chapter, though that may take more than an entire ""episode""); however, in terms of adapting what they set out to adapt. they did a great job. The scenes in the manga were definitely enhanced with the music and beautiful animation. Many scenes were conveyed better to me in the animation than the manga, and the amazing dynamic ""camera angles"" really sold the fights. The voice acting is great, the story is quite decent (though the start may seem off-putting without having read the one-shot), and although it doesn't get quite enough time to flesh out the characters, they do have their own unique personalities (Osushi is the cutest thing ever, change my mind). Overall, I give Burn the Witch an 8/10. A solid experience, but please, for the love of anime, and for the thousandth time, READ THE ONE-SHOT FIRST!!!",8,Recommended,"Oct 3, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_7e036b59ef,2
"I honestly think this was a pretty cool 3 episodes and I would GLADLY watch an entire anime based on this that continued this story. Also, I think that one thing people get wrong about this one-shot is that it's meant to be like a base of sorts, one guy explained it well saying it's like a pilot episode for a series. A pretty good story that would make a great anime and the story introduced could be grown upon greatly! The art was pretty great, though I can't say much cause of spoilers Sound also great, fit the scenes pretty well IMO Characters were for the most part interesting, though one thing that people keep bringing up is how flat they are and no development, but seriously guys, it's 3 episodes. What do you expect? Overall I enjoyed Burn the Witch a lot, and hope it turns into a full series!",8,Recommended,"Mar 24, 2021",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_7af1bfb8dd,2
"To best summarize how I feel, it's a nice watch but it just feels too short and incomplete. It's as almost they were planning a season for the anime and then realized they only had a budget for three episodes. So the ""movie"" is three episodes of ~20 minutes or about an hour long. That's not a lot of time to make a complete and satisfactory story. There needs to be time to set up the plot, get some background and a foundation for the story, create characters and explain their quirks and relationships, etc... There just isn't enough time for that in an hour movie... Even worse, it feels like the movie drops you right into episode 6 of a season (of 13 episodes). Two minutes of a backstory isn't enough to fully nurture a good story. Even worse it tries to get to the last episode of season if the span of time equal to three episodes... which is a bit too rushed. There isn't any real growth in the characters... and characters show up but they just don't have any major importance to the movie at all. That aside, what I watched... I enjoyed. It was a fun watch and I see potential for anime series that could work and I would be down to watch that if that were the case. There needs to be more time to explain things and not to have them throw everything to the viewers in just one hour. This could have worked as a movie.. but in the end it just turned out three episodes that were treated as a movie which just doesn't work out that well. Perhaps the creators didn't have a choice in that manner... which is a shame because I do see some positives in Burn the Witch.",7,Recommended,"Oct 21, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_7c6c2355e3,2
"I've never read or seen much of Bleach, but I'm certain that this show has nothing to do with the plot of it other than being in the same universe, and is perfectly enjoyable without the knowledge of Bleach. What appealed to me when scouting for something, anything to watch, was the character designs, which are pleasant enough to look at even when they're not moving. I was pleased to see that, in motion, the characters are detailed and distinct enough, as well as plenty expressive enough for me to enjoy my time watching the show even if I had the sound turned off and had no clue what was happening. I'm pretty confident you actually could watch these three episodes without any sound and interpret a general idea of what was happening anyways. That is the sign of a competently made animation is my opinion. Tite Kubo wrote the story as a one shot, and I think the concept is creative, the two central characters are at least entertaining to see interact with each other and the world around them. Ninny and Noel have distinct enough personalities and designs that fit well with Studio Colorido's interpretation of London. Kubo's character designs blend and move well with the environment thanks to the animation team's talent and, I assume, damn good budget, considering the only three episodes. The story felt to me somewhat interesting, but of course not really that impressive considering the length of the one shot. You have three episodes to decide if the characters are worth following, because really that's what drew me in and kept me watching, aside from the gratifying animation of course. If Kubo decides to expand on what he's created here, I insist he do so. I imagine he could do quite a lot given what he's already done, considering the cool magic system, entertaining characters, interesting setting, and of course a promising animation direction. Are these three episodes worth your time? I think so; there's a lot to appreciate here. And if the designs are to your liking, you'll probably get enough out of this show to feel satisfied when it's over, which will unfortunately be very quickly.",7,Recommended,"Oct 21, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_e75653fa20,2
"So let's get this out of the way the story for burn the witch is nonexistent. While I do love the amazing voice acting, art, and the character design that can only carry a story so far. Yes, a world of free-roaming dragons being left unchecked is a problem. But burn the witch feel way too forced when it already has a believable base to it. That followed by a lack of explanation into the actual problem make the story a wild mess to watch that is only made bearable by some really amazing main and supporting cast. Ninny and Noel are just a straight-up adorable duo they really save the story. that being said Osushi-chan obsession with Noel panties leaves me with the biggest smile. Story 5 Art 7 Sound 7 Character 8 Overall 7.2",7,Recommended,"Oct 5, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_ccfc64dc31,3
"I thought Burn the Witch is an anime series. I never knew that it's a movie split into three episodes. Here are the high points. The world building is pretty neat with London being split into two dimensions--one of them being the magic realm. I like the way it treats its rules with nuance with the characters casually giving the audience information about how things work without looking like exposition. The magic in the story is also unique, somehow modernizing the witch motifs. The female leads are also fun to watch. The male major character is also charming and the other female character that showed up near the end is also interesting. Here are the not so high points. Burn the Witch forgot it's a movie and instead acted like the first three episodes of an ongoing anime series. Alongside its worldbuilding, it introduces new mysteries and conflicts that implies that you have to keep watching to figure them out but that won't happen because it's a movie. As a result, there's no clear narrative or conclusion. This weakness in the writing has dragged the story down significantly. That being said, the production value is pretty good. The animation and artwork is great with a pretty good OST. The character designs really pop. I never watched Bleach so it's only after the ending card and further research that I realized that this is set in the Bleach universe. Overall, Burn the Witch as a stand alone movie isn't the best. I hope there's a continuation because the story that's about to unfold has promise.",7,Recommended,"Dec 5, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_5781e3c236,3
"Burn The Witch, the newest piece of fiction related to the well known Bleach series by Tite Kubo, It's been awhile since I've written a review, so apologies if it's not the best written review. Story: The Story of Burn The Witch is an interesting one and very different from that of Bleach, in this case we're not talking Soul Reapers or Hollows, as this takes place in the London or rather Front London and Reverse London, and focuses on a pair of witches working for a organization called Wing Bind, who deal with dragons, and dragons cause roughly 72% of deaths in London are caused by dragons, Wing Bind will protect dragons if necessary even raising them, other times they have to kill dragons, but the story outside of that focuses Ninny and Noel, who have to do their job for Wing Bind but also protect Balgo a Dragonclad, as dragons are attracted to him due to being a Dragonclad. I give the story an 8 (Very Good), it's interesting and distinct from others. Art: The art and animation is really good in this anime and it nails down the art style of Tite Kubo, and that for me is enough to give it a 9 (Great). Sound: The sound is good, voice acting and music were good, but I can't say it was amazing or bad, as such a 7 (Good) for the sound. Character: The characters are interesting and largely do complement eachother Ninny is a driven character with her own goals with her job at Wind Bind, and being a celebrity infront london, Noel is a character who largely follows the book to some extent, but is willing to do two person jobs in order to get the rewards for herself. Balgo may be an annoying character to some, with his head over heels feelings for Noel, but he isn't super over the top and just avoids being that one annoying character that I hated. Other characters are given brief introductions, that give you a relative decent impression of what sort of characters they are, but you do not get bombarded with information about them, for example there are multiple characters who are high ranking members and you can fully guess the type of character they would be from their designs and the way they present themselves. For the characters I give it an 8 (Very Good). Enjoyment: This is something that is very much different to the other categories, as the enjoyment for each person that watches this anime will depend on not only the previous categories but also any prior knowledge and/or enjoyment of related works, I was very much a fan of Tite Kubo's Bleach and the Burn The Witch manga one shot and series so far as well as some of his other works, the fact that the characters are different from others in his other works, the fact the anime captures Tite Kubo's art style pretty well, it was truly a 10 (Outstanding) for me, but it may very well be anywhere from 1 to a 9 for others, but to me it was truly a 10. Overall: so overall the way I do these written reviews where I go through the different things like story, art, sound, etc. I will give an average score, so summary here's the scores > Story: 8 > Art: 9 > Sound: 7 > Character: 8 > Enjoyment: 10 > Overall: 8.4 I recommend it for general anime fans, any fans of magical/fantasy shows, but personally I would say if you're a fan of Bleach or any works by Tite Kubo, this is a must watch.",8,Recommended,"Oct 6, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_0e4ac3ab86,3
"Let me start off by saying that this isnt a full story and its not meant to be. Keep that in mind when you read other reviews saying it should have been longer, or things werent flushed out enough, etc. The manga is on going and just started dont expect this move to make sense as a stand alone work. Have the right expectations going in; good art check, good music and sound check, good shonen level enjoyment check, good story no (hopefully its coming in the future). This is more like sarting a new series or watching some ova episodes. we all knew burn the witch wasnt a full story so dont go into this expecting to be.",8,Recommended,"Oct 5, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_15fb9a7de0,3
"Being a long time Bleach fan(for like 10 years or so) made me really happy to hear about Kubo's next work called Burn the Witch ,but for some reason I totally forgot it for months and remembered it some days ago. So there is not much to say about the series due to the fact that it consists of 3 episodes .It's not even close to its end ,but I have to say that I'm really intrigued in it. There was something really beautiful about the artstyle in these episodes ,especially the way the enviroment around the characters is drawn.The animation was pretty cool too. Well we still have very little info about the plot ,but it really seems to have the potential to become pretty good. The characters are pretty likeable and fun to watch,unlike a large amount of new anime/manga casts that tend to make me feel like ''ah I really don't care about these guys'' I would recommend it ,it's pretty promising and a really enjoyable small pack of episodes",7,Recommended,"Jun 17, 2021",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_35c6704b84,3
"The good: The animation is excellent and the super stylized character design is typical of Tite kubo which is excellent if you love the art of bleach, the world and premise are imaginative, the action scenes are entertaining. The bad: the story moves very fast, it does not let you familiarize with the environment and characters, although you cannot expect much from a 50-minute movie, just don't expect a deep story and three-dimensional characters. In conclusion: Its a fun and ejoyable movie/miniseries but as i stated before the story moves at flash speed and there are so many elements not explained or expanded on, I hope and one day the creators will make a complete and proper anime series and take their time to expand on their world and how it works as well as the characters and their past, the lore of this anime have so much potential and dont want to watch it being wasted just in this movie. And yep Niiha is best girl 👌👌👌",8,Recommended,"Oct 10, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_fe0264a7f1,3
"I have to say I very mush enjoyed watching this. While not finding anything very thrilling to watch this season, this was really refreshing! Something about the mood and the tone that was set in the very beginning really hooked me and urged me to keep watching. The animation and the fights was very clean. I loved the team work and fight moves the girls had together. The character dynamic between the main girls is great. It create a good balance. Now what I did not like. It felt very rushed. I had just meant the character and next time I know they where fighting the main boss? I wish it did a bit more world building and explain things more. If this ""movie"" has J.K Rolling style world building the would be top tier 10/10. Maybe if the had more eps/ movie time?? A bigger budget? source material I don’t know ? It left me with two many un answered question. What are they flying on dragons? Why are there's so small ? Who is their boss? What association are involved. Whats up with the sword? Also the one thing I hate is when they skip part of the story and flash forward like nothing happened. It really reduced the impact of the big boss fight. I feel like this deserved WAYY more run time but I thoroughly enjoyed what they we able to do with it in the hour of run time.",7,Recommended,"Oct 27, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_639901a119,3
"I really enjoyed the magic spells, character expressions and vibrant animation. As a bleach fan, I was delighted to see Tite Kubo's work come back. Although it had potential, it didn't quite leave a strong impact in terms of story structure. I appreciate the 3 episode series for giving Ninny and Macy some human-like elements and insight into their internal struggles and morals. The episodes do give us a glimpse of Noel's vulnerable side; however, not much was explored for her character. Balgo was a fun addition to keep the show balanced with the tense moments. I'd be keen to see more episodes or a new season. I may as well consider keeping updates on the manga.",7,Recommended,"Dec 26, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_bbc8985980,3
"This anime was released this season in 2020 and was supposed to be an anime film, but for one reason or the other, the producers ended up making this a short three episode series. Because of the length, however, some negative aspects really seemed to stand out. But, before that, the positive. The animation was very clean, especially when a good chunk of the series had the two witches flying around, evading enemies or buildings in a stylish way. The character designs were also very well done, especially when it came to non-human aspects such as the dragons. The action scenes were not overly dramatic but they certainly had their own charm and made you excited for the battle itself. Some things, however, did not go as smoothly. The characters themselves were a little too on the nose. I understand that this was only three episodes, but they only really stuck to one generic characteristic. For now, there was not a lot of depth into their characters or personalities. This was based on a manga of the same name in 2018, which has since announced that there will be a second season of the manga. Because of this, and the relative success of the anime adaptation, it is very likely that there will be a legitimate season, not a three episode/film sort of thing. Lastly, this may be a slight spoiler so be warned. This is officially set inside of the popular Shonen Jump anime Bleach universe. This can be realized at the end of the third episode where a sign is established over the company labeled “Western Branch of Soul Society”. With a new season of Bleach coming at us sometime in 2021, Burn the Witch certainly could be involved in one way or the other, something many fans are now excited about. But, all in all, I did enjoy this anime. I certainly do not regret it, especially since it was only three episodes. If you are looking for something new to lightly binge, here you go! This obviously holds true if you are a fan of Bleach!",7,Recommended,"Feb 10, 2021",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_e7e6e2cf9c,3
"this my first review in My Animelist, so this just my personal opinion and don't take it very seriously To be Honest this movie is feels more like a pilot episode for the anime series (which is i hope is coming soon). Despite being very impresive for 3 episode Anime, this movie does'nt feel solid. The visualis good, the sound design is also good, the characther is fine, but the story is that makes this movie does'nt solid at all (at least what i feel when i watch it from non-manga reader perspective). We got a little naration for what happened here and the world of this anime, but that is nothing more. And the story is like in the middle of the series it self (we have nothing know to start the series and the ending just cliffhanger). I think the purpose of this Movie is just to show what the studio can do, and what would be like if Burn the witch is adapted to anime. Overall I regard this movie for just a Pilot episode for the upcoming Anime series and I don't take this movie to seriously because I still enjoy watching it.",6,Mixed Feelings,"Oct 2, 2020",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_5183ebdbf7,3
"Burn the Witch is style over substance. While the anime is really well produced and animated, the story falls a little short, it doesn't explains a lot of things the story comes and goes without that much impact and the characters end up feeling a little tossed around. Maybe this anime ""movie"" would benefit from being a series with a little more development. Overall it's a cool anime, the fights are great, the animation is awesome, and the characters are somewhat likable, I just think that if the story was a little more well made this could jump from a ""good"" to a ""great"". -Will Neot",7,Recommended,"Sep 7, 2021",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_d243e0f08e,3
"Burn the Witch obviously at this stage some obvious flaws as a result of getting pushed into such a small time frame but despite that I still think it was a fun watch. I feel like Kubo really wanted to go in a younger more colorful direction in contrast with the edgy and angsty style of Bleach and he has done that very well. This being set in the Bleach universe also brings up a lot of questions regarding what dragons are. Since they are basically a version of hollow, what would dragons be? Hollows come from the souls of humans while dragons seem to breed and hatch from eggs. How does the power system work? Could the Chief beat Goku? I came out of this with more questions than answers. I anticipate the direction that this series is heading and if another part of this gets released I will surely watch more.",7,Recommended,"Nov 20, 2024",Bleach,Bleach TYBW Part 2,41468,bleach_tybw_part_2_679b1447ce,3
