review_text,user_score,recommendation,review_date,entity,series_component,series_id,review_id,page_number
"Bleach - the name itself is fishy but do not worry 'cause the story is not about household duties |Act I| Story [7] Basically what the heck is 'Bleach' about ? Lemme explain it to you shortly. 'Bleach' is all about fighting, reaching new levels of strength and other minor stuff that entertains a shounen (boy). The main protagonist is 'Kurosaki Ichigo', a boy who became a substitute shinigami in order to defend his loved ones. I do not want to spoil the story to you, but i'll tell ya why i've given it a 7. From the very beginning 'Bleach' is very interesting to watch and your organism asks for more. It begins to act like some sort of fuel to you. Why does this happen ? Because 'Bleach' is a damn awesome show at its early stage (~1-60). But after that fillers begin to show up and it makes you feel a bit disappointed. Also the actual plot weakens and if you follow closely then you will notice some plot holes and things that do not make any sense. All in all it is quite good for a long-running anime. |Act II| Art [9] Maybe some of you will disagree but ,man, i like the 4:3 aspect ratio format more than the 16:9 one. I'm thankful that 'Bleach' kept this ratio for about 150 episodes. So back to the point. The art in this show is about excellent. Pierrot did a good job at animating 'Bleach' cause the art is so smooth and few stuff is censored. In terms of art 'Bleach' is great and there are not any issues regarding it. |Act III| Sound [8] Well 'Bleach' has got awesome openings and endings. There aren't any that i disliked, there are only some that i found annoying after a period of time. Also there are several songs in the original soundtrack that i still enjoy, after watching over 300 episodes. You will notice that 'Bleach' has an awesome OST which will get you pumped up whenever it plays during various scenes. |Act IV| Character [9] Naturally, there is a main character and several others that are less 'flashy', but still count as important ones. As i said the main one is 'Kurosaki Ichigo' a boy who wants to protect the one he loves and as we advance we'll see that he tends to defend everyone. There are a lot of characters in 'Bleach' and I can say that they have pretty various personalities, thus it is quite interesting to watch them develop as individuals. |Act V| Enjoyment [9] Sincerely, I've had a lot of fun watching it and i still do. I recall watching it day and night because it was so intense and admirable. Believe me that there aren't people who haven't enjoyed at least an episode of 'Bleach'. There are only people who got bored of it or for whom the show didn't live up to their expectations. Try it and you'll see for yourselves. Concluding, 'Bleach is a nice shounen that you'll want to watch, especially if you are new to the anime culture.",8,Recommended,"May 24, 2011",Bleach,Bleach,269,bleach_01d79c8af1,12
"After reading the Manga and watching the Anime like (may I say LIKE) religion itself, I have oddly mixed feelings about this franchise. The author of this manga (kubo tite) was inspired by Akira Toriyama (creator of Dragon Ball franchise in all entirety). From thereonin, you can understand the plotting, oddities, and lack of death to main/supporting protagonists throughout this story. Unlike other reviewers I refuse to hand out spoilers, but I must say this much about our carrot-topped main dude, Ichigo Kurosaki. Just like many other animes/mangas, the target audience for Bleach seems to be for pre-pubescent adolescent boys at the ripe age group of 11-14. As far as fighting and shounen go, it's all true. Our main carrot-topped ""boy"", ""man"", whatever you must call him learns only to say bankai, put on a mask to further increase his power, and over time has only learned one powerful (i'm more badass than you cuz I can make my blade shoot blackness at ya) skill! If you like shows that showcase different levels of power, almost 30 characters all with silly side stories that never seem to end, and dragonball z-like fights with NO deaths to the good guys (one exception being one of Rukia's squadmates under the 12th division who comes back LATER on in the franchise for reasons unfathomable), then this show is right for you. If you hate Dragonball Z and Naruto, then this particular franchise is the lovechild of the two monstrosities in some old, musty futon used by too many ""Pros"" that you may like. Now, about the actual story. This story involves things like life and death, and this place resembling heaven called the soul society. The theory behind this story is the cycle of life and what would happen to a human soul that experiences and exhibits sorrow, jealousy, or hatred versus those who have none of the aforementioned emotions when they pass on and how Soul Reapers (English Dubbed edition) or Shinigami (death god, or gods) deal with them in two ways. An archaic near-militaristic group called the 13 court protection squads or the Gotei 13 has ruling over the future of the Soul Society guided by Yamamamamamamamamamto Genryuusai ( I said too many mas because it would be easier to have just called the old fart YAMATO). Each squad has a well.. squad and a respective vice captain and captain, each with vastly different personalities and ambitions. Here are the pros and cons with this franchise: PROS: 1 - Character development is interesting for MOST characters and how they get involved with any calamities brought forth by Kubo. 2 - Long story that IF and only IF you're interested in big swords with near-limitless powerups that could keep you compelled. 3 - Even villains have their own complexities explained somewhat well by the author. CONS: 1 - FILLERS, FILLERS, FILLERS. This is put in because the manga progresses too slowly and has tiny-assed weekly issues only spanning 20 pages long or LESS. I'd say that a good half of the entire anime aired so far is FILLER. Who wants filler? I sure don't. My review/enjoyment of this show would be much better if the FILLER didn't exist. 2 - STOP THE 5 episode long fights already! We have seen from time to time Ichigo getting his arse handed to him in 5 minutes and him ""training"" to overcome his adversaries with unsurprisingly ease the second time around with just ONE noticeable skill (that skill being GETSUGA TENSHOU/HEAVEN-SHOCKING LUNAR FANG).. BUT please stop the 5-episode long fights! I beg of you! 3 - This franchise should've ended at least 2 years ago. The mangas themselves seem ""blah"" from time to time especially surrounding the most recent arc involving characters no one gives a rat's ass about (making reference to nearly ALL of these ""arrancar""). I would recommend this anime to anyone under the age of 18 as this seems to be the stuff only teenagers would like. It contains action, blood, mild and childish forms of treason and betrayal, and some love if any lovesick teenage boy likes the minimal levels of inserted fan service (Inoue Orihime and Rangiku Matsumoto - both bombshell blondes in the franchise). Overall, I give this anime a 7 out of 10 for all of the reasons mentioned in this review. As previously said, my thoughts/feelings on this franchise is MIXED at best.",7,Recommended,"Dec 11, 2009",Bleach,Bleach,269,bleach_26b9a6ac60,12
"Overview: If you're an anime fan, or at the very least watch anime regularly, then it's more-or-less a guarantee that at some point you have at least heard of the Big Three, a term used to refer to three beloved shonen anime (""Bleach"", ""One Piece"" and ""Naruto""), called such for their extraordinarily long running times and worldwide popularity. Out of the three, the only one I have seen (and only one I intend to see) is ""Bleach"", which falls into the sub-genre of bangsian fantasy i.e. fantasies that revolve around the afterlife. While it may be far from perfect, ultimately it more than lives up to its reputation as an anime classic. Story & World (8.5/10): For as long as he can remember, 15-year-old Ichigo Kurosaki has been able to see the souls of those who have died, an ability he's not all that fond of but has learned to live with. One day, he encounters a demon that is after the soul of a young girl. Fortunately, said demon is swiftly taken care of by a mysterious girl in a black kimono. Later, he encounters the girl again in his home, and learns that her name is Rukia Kuchiki and that she's a Soul Reaper (or Shinigami, depending on what language you're watching), otherworldly beings tasked with helping souls pass on to the afterlife or Soul Society, as while most souls pass on peacefully after death, there are many that choose to stay in the World of the Living for various reasons, whether it be fear or because there's still something they have to do. Souls that take too long to pass on become one of the demons that Ichigo encountered earlier, known as Hollows, which feed off other souls and even attack humans, with it being a Soul Reaper's job to purify them and allow them to finally pass on. After a disastrous encounter with another Hollow, Rukia ends up giving her Soul Reaper powers to Ichigo, which leaves her almost powerless but allows Ichigo to become a Soul Reaper himself. Now stuck in the World of the Living until further notice, Rukia is forced to pose as an ordinary human, wearing an artificial body called a Gigai so that normal people can see her. Rukia then becomes a mentor to Ichigo so he can fill in for her until her powers come back. But to be perfectly honest, I've only scratched the surface when it comes to the story, as things only get more and more elaborate from there. The series starts off with a rather standard ""monster of the week"" format, though ""of the week"" is probably inaccurate given that even early stories tend to be two-parters at the shortest. What's more is that most of the early episodes prove to be important innocuously, with subtle developments that prove to have a pay-off in later episodes, such as certain people Ichigo and Rukia help ultimately developing powers of their own and becoming their allies. What's more is that it doesn't take long for Ichigo's endeavours to develop beyond mere Hollow-hunting, with a major event ultimately pushing him to enter the Soul Society itself, which is where the story really begins, with twists and turns a plentiful and tons of worldbuilding, with us learning more and more about Soul Reapers and their organization (known as the 13 Court Guard Squads), Hollows and another race of supernatural beings known as the Quincies, which are regarded as the opposite of Soul Reapers, on top of multiple other races that I can't say anything about without giving away major spoilers. As I said, the whole thing gets really elaborate, and will probably leave you wanting to keep watching episode after episode in order to see what happens next. However, while the series certainly starts off strongly, there are a number of parts where I felt the momentum was lost. After all, any anime that runs for a total of 366 episodes (which is practically unheard of for modern anime, if not impossible) is basically asking for trouble, and ""Bleach"" runs into that problem because of the fact that nearly a third of its episodes are anime-only. These filler arcs aren't awful per se, but they just can't measure up to the main arcs and feel completely disconnected from the main story, to the point that I wouldn't be able to blame you if you decided to just skip them entirely. Overall, the quality of the series really depends on what arc you're currently watching- when it's bad, it's mediocre and when it's good, it's amazing. Overall, the story did manage to keep me invested despite the incredibly long length of the anime, topping it all off with a very satisfying ending, though I know that it's not the end given that the final arc of the manga is currently in the middle of airing. Art & Animation (9/10): While ""Bleach""'s storytelling may vary a fair amount, the same cannot be said for its visuals. To give you an idea of how fantastic they are, the first season first aired exactly two decades ago this year, and yet it still manages to be as good-looking as some anime that only aired a few years ago, if not better-looking. The character models and environments are are very well-drawn and detailed, there are plenty of great character designs and the animations and special effects are almost consistently excellent and a sight to behold. It doesn't look flawless, with there being a number of shots where characters suddenly look very strange, but that was inevitable for such a long-running series, and these moments are ultimately infrequent enough not to make too much of an impact. Sound & Dialogue (9.5/10): ""Bleach""'s soundtrack was composed by Shiro Sagisu of ""Neon Genesis Evangelion"" fame, and it shows as the music is just as good as it is in that series, if not more so. Out of the openings, my favourites would be ""DtechnoLIfe"", ""Ichirin no Hana"", ""Velconica"", ""Ranbu no Melody"" and ""Harukaze"", and there are plenty of great tracks that play during the episodes, such as ""On the Precipice of Defeat"", ""Never Meant to Belong"", ""Will of the Heart"", ""Soundscape to Ardor"" and the incredibly iconic ""Number One"". The voice acting is absolutely fantastic- Johnny Yong Bosch and Michelle Ruff deliver amazing performances as Ichigo and Rukia respectively (the very roles that made them the stars they are today) and the dub has an incredible cast in general that includes Stephanie Sheh, Jamieson Price, Derek Stephen Prince, Wendee Lee, Vic Mignogna, Patrick Seitz and many more. Unfortunately, the huge number of characters means that a lot of characters end up having the same voice actor, which is very noticeable in places. Overall, however, the sound design is easily one of the show's many strengths. Characters (10/10): Despite being the protagonist of one of the Big Three, Ichigo's reputation is somewhat divisive in the anime community, with many noting that he lacks any long-term ambitions compared to other shonen heroes and claiming that this makes him less interesting by comparison. Having watched the series myself, however, I feel that this criticism is largely undeserved. Because he HAS ambition; it's just that that doesn't take the form of ""I want to create world peace."" or ""I want to become the strongest Soul Reaper."" or anything grandiose like that. No, what Ichigo wants is the power and strength necessary to protect and help as many people as he possibly can. He mentions in an early episode that he doesn't see himself as someone capable of protecting everyone in the world, and instead he's going to focus on what he can do, making him very grounded and realistic as far as shonen protagonists go. Further separating him from other shonen protagonists is that he's very intelligent and a capable student, ranking in the top 25 in his school as far as academics go as a simple result of studying hard for exams, which he does to mitigate the misconceptions he gets due to his orange hair and tendency to get into fights. In general, Ichigo is an incredibly hard worker, to the point that once he has his mind set on a goal, you can bet your very life that he'll achieve it no matter how many times he has to try (which tends to be quite a few, as he's far from invincible in a fight). As for his actual personality, he's stubborn, short-tempered and sarcastic, but there's never any doubt that he cares a lot for his friends and family. He's protective of his younger sisters especially, even believing that the oldest sibling is born first to protect all the ones that follow. He also has little respect for authority, making it clear to Rukia very early on that he'll protect people and souls because he wants to rather than because it's his duty. Throw in a very compelling backstory and character arc and I most definitely did not mind that he was on-screen for the majority of the show's runtime. But while Ichigo is certainly an amazing character in his own right, it's Rukia who really sold me on the series. She is generally just as sharp-tongued as Ichigo, but also a lot more cool-headed and far more friendly and approachable, though she does tend to play up a cutesy act to get into others' good graces. Generally, when Ichigo and Rukia share a scene together, it's almost a guarantee that they'll be bickering like a brother and sister, and it certainly helps (or doesn't help) that she's barely taller than his actual sisters. Although she loses most of her Soul Reaper powers early on, she's still fully capable of using magic (specifically, a type of magic known as kido) and can put up a defensive fight against Hollows. And when she does get her powers back, well, let's just say that it's well worth the wait, as from there she gets many more opportunities to show off how awesome she can be. Apart from being a badass, she has plenty of adorable moments as well, particularly when it comes to her serious weakness for anything cute, which made me smile and even laugh on multiple occasions. She's also very selfless and always puts the needs of her friends before her own, to the point that Ichigo feels she spends too much time worrying about other people and not enough time worrying about herself, which does prove to be a major problem in one arc, though if anything it makes for some really good character development. In short, Rukia is not only my favourite character in the series, but also one of my favourite animated characters ever. Over the course of the first arc, Ichigo and Rukia gain multiple allies that aid them over the series. Chief among these is Orihime Inoue, Ichigo's childhood friend who lives alone due to the death of her older brother several years before the story began. Personality-wise, she's best described as a pure-hearted goofball with a very overactive imagination, though she's definitely not without her moments of angst and isn't quite as cheerful as her usual demeanour would have you believe. She's also a pacifist by nature, which naturally means she tends to stay out of the fighting, since in this universe powers are fuelled by one's personality and being at peace with one's self. There's also Yasutora ""Chad"" Sado, Ichigo's half-Mexican best friend who's very similar to him in some ways and the complete opposite in others. Like Ichigo, he often gets into fights and so has a reputation as a delinquent, while also being far more intelligent than this implies (academically, he's even better than Ichigo). Unlike Ichigo, however, he rarely talks and is nothing but polite and kind to everyone he meets. In fact, his first real episode has him risking his life to save a boy he only just met (keep in mind that he doesn't even have any powers at this point) and ultimately writing it off as no big deal. He's also very much a badass who packs a mean punch, though he's sadly overshadowed by tons of other characters in the series. Finally, there's Uryu Ishida, Ichigo's first true rival and a Quincy, who as I mentioned above are the opposite of Soul Reapers- while Soul Reapers dress in dark uniforms and wield swords in combat, Quincies dress in light clothes and wield bows and arrows, which they create out of light energy. Initially having a strong hatred for Soul Reapers, Uryu naturally starts off at odds with Ichigo and attempts to prove that he's superior, though he soon mellows out and becomes one of his allies, though he'll still deny that he cares about him to his dying breath. In general, Uryu is definitely the least openly friendly member of the core cast and probably outdoes both Ichigo and Rukia when it comes to sarcasm, though he's also very chivalrous and has a soft spot for women, as well as being very good at sewing. Unfortunately, much like Chad, he proves to be no match for the strongest members of the cast, and so the chances he gets to shine (no pun intended) aren't as frequent as you would probably like. Besides these five, ""Bleach"" features an absolutely massive and diverse cast of characters, to the point that it would take a lifetime for me to go through them all. I can at least say that, as the name suggests, the 13 Court Guard Squads is made up of 13 squads of Soul Reapers, consisting of a captain, a lieutenant and several other members that get a varying degree of focus. Among these are Kenpachi Zaraki, the incredibly badass fight-loving captain of Squad 11 who I found myself loving even more than I do Ichigo, Toshiro Hitsugaya, the young captain of Squad 10 and a child prodigy, who is in some ways a male Rukia, and Renji Abarai, the lieutenant of Squad 6 and an old friend of Rukia's, who is just as hot-headed as Ichigo if not more so. Outside the 13 Court Guard Squads, there's also Kisuke Urahara, an exiled Soul Reaper who serves as a mentor to Ichigo and is probably the most intelligent character in the series, more so even than the main villain, who themself is nothing short of a mastermind. And there are so many other characters that I wish I could talk about, but can't since doing so risks giving away huge spoilers. What I really like about the series is that it generally focuses on developing the characters who matter, and doesn't waste too much time on anyone irrelevant to the story, meaning there's a big chance that someone you like will get their chance to shine. Essentially, if ""Bleach"" is worth watching for any one thing, it's the characters. Enjoyment (9.5/10): Even with the frequent filler arcs breaking up the pacing, ""Bleach"" is a series that is almost never boring, with countless action scenes to keep you invested regardless of whether you're a fan of the story that's currently being told. And where there isn't great action, chances are that there is great comedy instead. Part of what makes the series so brilliant is that its quirky, over-the-top nature means that it can make things funny in otherwise serious moments without ever killing the mood of a scene, ensuring that when things do get dark and angsty, it's never to the point of being overwhelming. Overall: ""Bleach"" is a series that requires a ton of time to get invested in, but if you overcome that significant hurdle then the pay-off is more than worth it. The worldbuilding is vast and extensive, the art and animation is almost consistently excellent, the music and voice acting are top-notch, the characters are incredible and the fights are some of the best I've ever seen. While the pacing can be very sluggish and not all episodes will be worth watching, this is still a series that more than deserves its massive popularity, and I am absolutely looking forward to seeing where the series goes next. Score: 8.5+9+9.5+10+9.5=46.5/50=9.3/10",9,Recommended,"Jun 4, 2024",Bleach,Bleach,269,bleach_54e27d728d,12
"For a long time I refused to watch Bleach, I assumed that being mainstream and all it would have to many cliches for me. Honestly I was wrong. The story is quite good, not the best, and honestly without a whole lot of character development, the art id fair. Our main character is a stagnant power worshiper with a fear of being weak and a need to protect everything and everyone. His friends are weak, probably to play up Ichigo's strength, aside from all of this Bleach has it's redeeming qualities. It pulls you into a world of spirits and action, throws wicked curve balls and is over all a fin anime to watch, give it a try.",7,Recommended,"Aug 19, 2015",Bleach,Bleach,269,bleach_f0ca250c7b,12
"Bleach is a LONG anime series. As of this moment there are 325 episodes with plenty more to come (I hope. There should be another 10-20 at the very least.). It is very difficult to write a review for this series do the expansive length and many plots combined with sub-plots and an extensive list of characters. (If you don’t want to read all the details skip to the last paragraph for a brief summary.) A good guesstimation is that at least 10%-% of the episodes are fillers. This being said, the filler episodes are completely irrelevant to the series as a whole and are not needed to be watched as there is no inherent benefit in doing so unless, you enjoy the very cheesy and generic humor thrown into these sometimes hastily put together episodes. The transition from regular episodes to filler episodes can also be somewhat abrupt at times leaving you wondering what just happened. Ignoring all the filler episodes, the story line is rather creative and divided into several events that occur in succession. Throughout the several main plots multiple sub-plots come about giving background information and history about many of the characters in the show. The sub-plots sometimes even lead into additional sub-plots. It can be somewhat confusing at times due to the massive amount of plots occurring at once but the complexity gives it a depth that is much deeper than many other series. The characters in Bleach are numerous and it can be hard to keep track of who is part of what group and especially their names. The group of main characters consists of five persons while on the other hand there are roughly 50 or more supporting characters. Character development and progression is relatively profound and meaningful. This specifically stands out as the characters discover new power locked within themselves. Complex relationships are also formed throughout the shows progression as well as old relationships revealed. All of this further helps to fuel the plot of Bleach, adding layer upon layer to an already complex plot. The animation of Bleach is very nicely done with some starkly contrasting art used in the fight scenes and humorous moments to provide an entirely different feel from the rest of the show. The sound as a whole is well conceived and defined; it is often used to help further amplify and highlight specific scenes throughout the series. There can be some significant differences between what is said in the subbed version versus the dubbed version, even though the meaning might be the same, how the words are emphasized can be quite contrasting. The voice acting is well done in both versions regardless of what people say about the dubbed version’s voice acting being “horrible”. (Personally I recommend the subbed version due to the difference in wording, not because of the voice acting.) Bleach is a long yet exciting anime series with a deep, rich plot and extensive character development. Animation, art style, and sound effect/music are key elements used to enhance specific situations throughout the series and are well calculated. Bleach has some magnificent fight scenes, some of the best made in any anime. If your attention span is shorter or do not care for the filler episodes I would suggest skipping them, doing so will not amount to any loss of the plot. I would suggest choosing to watch the subbed version of the series due to wording differences in some cases. Bleach is a solid mainstream anime series that is easy to get into and provides for good entertainment. I would recommend this series to anybody whether they have been watching anime for a long time or just getting into it.",8,Recommended,"Jun 13, 2011",Bleach,Bleach,269,bleach_b8cabfe679,12
"Bleach! one of the big 3 shounen manga (along with Naruto and One piece). Bleach deserve its popularity. It has a good plot. The characters are great and has sense of humor but turn to bad ass people when it comes to fight and protect their nakamas. The art is also beautiful and you'll really enjoy watching it. Although fillers are there, you can still burst to laughter and enjoy the fights upon watching it. It's one of the animes you should not miss!",10,Recommended,"Jul 9, 2012",Bleach,Bleach,269,bleach_aa59841144,12
"Bleach started off good but after the Soul Society Arc it quickly turned terrible. It took me a good few episodes to get into Bleach but before I knew it, It was 4am and I had watched over 50 episodes! I thought that Bleach would become one of my Top 10 anime. I was sadly mistaken. Ichigo was awesome at the end of the Soul Society Arc but after that, he became totally powerless after that. There are 4 reasons why it didn't get a lower score. 1) The Soul Society Arc 2) Lirin/Ririn 3) The hollow form of Ichigo when he annihilated Ulquiorra and 4) Visored.",5,Mixed Feelings,"Feb 18, 2014",Bleach,Bleach,269,bleach_d0a1ad4145,12
"I love it and the characters, but the final season (if it was so important) could have been done SO much better. The ending seemed rushed but overall it gave you that satisfied feeling knowing Ichigo could live happily fighting with his friends and what he did with Ginjo was ridiculously admirable. Good ending but, again, it would have been better if they finished off stronger. Other than that, LOVE Aizen; he was THE villain, dispicable, suave, genious, and cool-headed. I know others hate him for the stuff he's done (and rabid-fangirls love him for his looks) but all-in-all he's a well-though out character. My only shipping-worthy parring for this anime (though their are many) is UlquiHime. They are MADE for each other; a sad ending yes but that is what makes it all the more worth it. fleeting love is better than beating a dead horse over and over again. Great anime, highly recommend it.",9,Recommended,"Jun 22, 2012",Bleach,Bleach,269,bleach_41a58ed029,12
"Bleach is definitely apart of the grand trinity that hit the states when I was growing up (Naruto, One Piece and Bleach). I started watching as a child on adult swim, and my interest in the show dissipated as time went on, I don't believe that is because of the show itself, but because I was too young to really enjoy everything that went on. One of my complaints about the anime is that there are a lot of fillers, I don't believe as many as Naruto & Shippuden, but there are plenty of things that happen in the anime that just don't occur in the manga. I definitely recommend watching the anime BEFORE reading the manga. Another thing is the manga tends to be alot more graphic and less fan fare? There are random spurts of comedic relief, but a lot of people you wish you could have gotten to know better DIE. Also, the only way you could even finish Bleach at this point is if you were to read the manga. In a way I hope that there are more episodes of Bleach, and that the ending of the anime expands on the ending in the manga, but there really is no relief in the end. The anime leaves you at this arc that really feels strange in the way that it feels like it was rushed and tossed at you, but the manga does this at times too especially in the final arc. Overall, I loved Bleach and I appreciate the wisdom it offered, especially in regard to friendship and love. Ideally, I would like to see more from Tite Kubo, I don't think Bleach is over. I think that if you consider the ending of the anime and the manga, it doesn't feel over. I hope that in time after Kubo takes a long rest, he comes back and pushes for more, both for the anime and manga. Some minor advice: SKIP the fillers and watch them at the end. They are really time consuming and while they offer you little details on minor characters, some of those characters don't even truly exist. AT ALL. So just save yourself the time and watch the anime's true storyline first, my best advice is to stray from looking anything up until you read the final arc in the manga. I started where I had left off in the show and immediately got through it in like 24 hours. Good luck!",9,Recommended,"Apr 6, 2018",Bleach,Bleach,269,bleach_4386956b35,13
"To be honest, many moments are quite predictable now due to the fact that a part of the script twists have already been overused and something has already become outdated, so of this it may seem childish in places, but they are still well placed and mostly it's not boring to watch (although sometimes it is) - btw the arc with the Soul Society just one of the best ✨. Such a thing is present in many titles of that time (the same One Piece or Naruto), while others do not stand still and move at a frantic pace according to trends and the viewer. If you new to this, then go ahead, it's rel cool. If you are already a fan of the genre, you will guess some twists. However, the ideas and characters are still interesting and fascinating, which proves that the title is unusual and popular for a reason, especially closer to the final arcs, so it is worth watching (I skipped the fillers, but someone might like them, they look pretty💅) A separate like for the sound (a mix of flamenco + sword fights is brilliant🤯)",9,Recommended,"Sep 11, 2024",Bleach,Bleach,269,bleach_17c20bb57a,13
"we can see the eternal challenge between samurai and ninja world between the most 2 famous anime today ( naruto & bleach ) some ppl supports bleach and don't care much about naruto and some ppl the opposite , i realy like'em both and i never compare between the both i can't imagine completing bleach and naruto and erase the both from my anime list it would be boring until i find another animes with the same rate bleach takes u to a wold where characters barely touch grounds and most of the time fights in the air , massive powers and wide destruction attacks , samurais and swords , connecting the old japanese culture with the modern life ways today , cool soundtracks , i give it 10/10 , even the fillers episode wasn't bad and i'm sure that we will enjoy watching it until the last episode [url=http://myanimelist.net/animelist/seastars&sclick=1][IMG]http://myanimelist.net/signature/seastars.png[/IMG][/url]",10,Recommended,"Nov 2, 2010",Bleach,Bleach,269,bleach_0fe3bc6dca,13
"Bleach is actually worth a try, regardless of the loads of episodes it provides. *Just skip all the useless fillers* Story: The concept is fairly unique. Ichigo gains powers of the soulreapers & has to defend humanity from evil spirits. Sounds easy to follow, but they make it interesting as the story continues on. The fillers are useless and a waste of time. Though they provide some future characters for the ""actual"" episodes that don't actually exist in the manga. I skipped all the fillers and could still follow the story. Art/Sound: Art is Average / Sound is Pretty Good. Some openings/endings are catchy. Character: Ichigo is a short-tempered & impulsive guy. He plays off to be the ""cool"" guy and gets caught up in fights at times. You are bound to like him because he speaks his mind and doesn't give in. Enjoyment: I have to say, most of the episodes end with cliffhangers, and make you want to see what happens next. So, I enjoyed going from ep to ep to see what happens lol. Overall: 9/10",9,Recommended,"Apr 9, 2018",Bleach,Bleach,269,bleach_3381b7e6d2,13
"While I will admit there are flaws in the show, I still enjoy the show a lot. At first, I really didn't like it a lot, but when I got to the Soul Society arc, I loved it. The other arcs may not be as good as the Soul Society, they were still great as well (I'm glad they still kept going after Soul Society). So let's review all of the aspects of Bleach Story: Bleach's story is quite...weak. Mostly the beginning was hollow slaying, Soul Society was saving Rukia, Hueco Mundo was saving Orihime, and such. Now some arcs (had some decent storytelling in some filler arcs though). But still, compared to most anime with great storytelling (like Fullmetal Alchemist 2003 and Brotherhood, Naruto, Rurouni Kenshin, etc), Bleach is rather poor in this category. 5/10 (Ok, but could've been better) Art: One of my favorite things about Bleach is the art work. It's so gorgeous and beautiful. All you need to do is watch Shunsui vs Starrk, Ichigo vs Byakuya, and Ichigo vs Grimmjow (all 3 fights) and you'll understand what I'm talking about. Bleach does a great job at showing destruction and drawing it's characters. Although there are animation problems in the show, but the good still outweighs the bad 9/10 (Great art work) Sound: 3 categories Music: Amazing. What makes Bleach's music very unique is how it goes from very intense and badass (Storm Center, Power To Strive, and Battle Ignition), creepy and mysterious (Whisper of the Apocolypse, Creeping Shadows, and Torn Apart), funny (Comedical World and Dodo Dance), sad (Soundscape To Ardor, Will Of The Heart, Never Meant To Belong), and also incorporates Spanish themes for the Espada, which is something that's quite unique since most anime shows mostly have English like music 10/10 (Fantastic) Voice Acting: Great. While I will admit the voice acting can sound a bit forced (Ichigo's voice acting mostly) as well as the lines they say, the voice acting is amazing. The dub VAs perfectly go along with their roles (Kariya, Grimmjow, Ulquiorra, Hollow Ichigo, Aizen, Dordoni, Kenpachi, Coyote Starrk etc). 9/10 (Great but most voice acting can be quite annoying and corny at times) Sound Effects: Sound effects are pretty solid, my favorite sound effects are mostly the Hollow like/distorted effects when Ichigo is hollowfied and talking) 9/10 (nothing much to say about the sound effects) Characters: This is where Bleach shines greatly at. I really enjoy almost every character in the show. From characters like Ichigo, Renji, Grimmjow, Rukia, Kenpachi, Byakuya, Ikkaku, Uryu, Hollow Ichigo, Aizen, and Starrk. And that's only 10, as there are more characters I very much enjoy. I also like how they give depth to so many characters to make them very likable and amazing in their own way, as well as go into their pasts more (and show them doing normal things and have interesting interactions with each other, another thing I like about Bleach's fillers). 9.5/10 (would be a 10 if they gave more depth to Chad and Orihime, but I don't blame Bleach, since they fleshed out a lot of characters.) However, that doesn't mean there aren't flaws to this show. One of the flaws would be the power scaling, especially when it comes to the captains (or mainly Byakuya, Kenpachi, or Hitsugaya), who get powerful without much explanation (especially since they shouldn't get stronger in such a short amount of time as they've trained for centuries, aside from RG training) and hog most of the spotlight . Another thing is sometimes of how things go and like I stated earlier, the plot. They do come off as poor compared to most anime shows. However, like I said, the good outweigh the bad. Overall and Enjoyment: 9/10 Conclusion: Bleach may not be perfect, as it does tend to come off as corny and annoying, but when it comes to well executing the concepts of Soul Reapers and fleshing out the characters, Bleach does not fail to disappoint. Definitely worth your time if you're a fan of shounen",9,Recommended,"Oct 9, 2019",Bleach,Bleach,269,bleach_b8a83d060d,13
"It took me quite a while to finish everything of Bleach, but my hasn't been wasted. Story (10) : The base of the story is very interesting and well thought. No wonder it is one of the most famous shonen anime. We have heard/seen/read stories about Shinigali (soul reapers) but not like this one. It is a very long anime, yes, but all apsects are being well developped and thought of. It is a shame though, that how further you go, how more fillers you will get. There are some good fillers, but sometimes you just want to continue with the main arcs. But like the movies (yes, there are 4 movies), you can easily skip them, and it doesn't influence the story at all, and watch the fillers later on. Art (10/8) : At a certain point, the artstyle changes. Probably the anime has been put on hild for a while and then continued again, but with another artist. The first artstyle, is like the one the manga. It is unique and totally fitst the theme of the anime. It is also the typical artstyle for a shonen. The second artstyle is not bad either, but I didn't like it as much as the first one. The scond one is more of a general anime artstyle wth elements of the first one. Don't know if you see what I mean, but just remember, the art changes, it's normal. The first one was better. Warning : expect girls with big boobs. Sound (10) : The soundtracks used in Bleach are very nice. There are many different soundtracks, and even so, often they take the originals and arrange them differently to fit the scene of the anime. The soundtracks don't use always the same genre or instruments so you won't get bored from it. Character (10) : There are maaaaany characters, too many to all remember there names. But the good thing is, is that all characters have been differentiated with several traits; not only their hair, but also their personalities are diverse. Sometimes the characters can be a bit ""surprising"" with what they say or how they act. So you never really get bored of them. Enjoyement (9) : The humor is nice, and is presented in a nice and light way. I'm not always laughing my ass of, but it is enjoyable. After a while you might get bored of those ""typical"" jokes, but they producer manages to alternate it with some more serious scene and then hitting you in the face with a some sudden humour. Some romance, here and there, but it is not major. Also at the end of every episode there is a small original skit, really recommend to NOT skip those!! Overall (9.5) : Great action anime. A lot of battles (ofc), but if you like that kind of things mingled with some comedy and supernatural stuff, I recommend you to go watch Bleach. I know, it's long, but addicting (in my case). Just take your time watching it to fully enjoy it.",9,Recommended,"Feb 15, 2017",Bleach,Bleach,269,bleach_025836bb60,13
